My ID System,Name german,Name english,Sprite,Shiny Sprite,Nom français
493_feuer,Arceus Feuer,Arceus Fire,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_009_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_009_uk_n_00000000_f_r.png,Arceus type feu
493_wasser,Arceus Wasser,Arceus Water,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_010_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_010_uk_n_00000000_f_r.png,Arceus type eau
493_elektro,Arceus Elektro,Arceus Electric,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_012_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_012_uk_n_00000000_f_r.png,Arceus type électrique
493_pflanze,Arceus Pflanze,Arceus Grass,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_011_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_011_uk_n_00000000_f_r.png,Arceus type plante
493_eis,Arceus Eis,Arceus Ice,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_014_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_014_uk_n_00000000_f_r.png,Arceus type glace
493_kampf,Arceus Kampf,Arceus Fighting,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_001_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_001_uk_n_00000000_f_r.png,Arceus type combat
493_gift,Arceus Gift,Arceus Poison,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_003_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_003_uk_n_00000000_f_r.png,Arceus type poison
493_boden,Arceus Boden,Arceus Ground,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_004_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_004_uk_n_00000000_f_r.png,Arceus type sol
493_flug,Arceus Flug,Arceus Flying,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_002_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_002_uk_n_00000000_f_r.png,Arceus type vol
493_psycho,Arceus Psycho,Arceus Psychic,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_013_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_013_uk_n_00000000_f_r.png,Arceus type psy
493_käfer,Arceus Käfer,Arceus Bug,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_006_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_006_uk_n_00000000_f_r.png,Arceus type insecte
493_gestein,Arceus Gestein,Arceus Rock,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_005_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_005_uk_n_00000000_f_r.png,Arceus type roche
493_geist,Arceus Geist,Arceus Ghost,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_007_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_007_uk_n_00000000_f_r.png,Arceus type spectre
493_drache,Arceus Drache,Arceus Dragon,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_015_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_015_uk_n_00000000_f_r.png,Arceus type dragon
493_unlicht,Arceus Unlicht,Arceus Dark,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_016_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_016_uk_n_00000000_f_r.png,Arceus type ténèbre
493_stahl,Arceus Stahl,Arceus Steel,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_008_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_008_uk_n_00000000_f_r.png,Arceus type acier
493_fee,Arceus Fee, Arceus Fairy,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_017_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0493_017_uk_n_00000000_f_r.png,Arceus type fée
494,Victini,Victini,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0494_000_uk_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0494_000_uk_n_00000000_f_r.png,Victini
495,Serpifeu,Snivy,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0495_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0495_000_mf_n_00000000_f_r.png,Vipélierre
496,Efoserp,Servine,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0496_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0496_000_mf_n_00000000_f_r.png,Lianaja
497,Serpiroyal,Serperior,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0497_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0497_000_mf_n_00000000_f_r.png,Majaspic
498,Floink,Tepig,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0498_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0498_000_mf_n_00000000_f_r.png,Gruikui
499,Ferkokel,Pignite,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0499_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0499_000_mf_n_00000000_f_r.png,Grotichon
500,Flambirex,Emboar,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0500_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0500_000_mf_n_00000000_f_r.png,Roitiflam
500_mega,Mega Flambirex,Mega Emboar,https://media.bisafans.de/b7c173e//pokemon/artwork/500-mega.png,,Méga Roitiflam
501,Ottaro,Oshawott,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0501_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0501_000_mf_n_00000000_f_r.png,Moustillon
502,Zwottronin,Dewott,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0502_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0502_000_mf_n_00000000_f_r.png,Mateloutre
503,Admurai,Samurott,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0503_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0503_000_mf_n_00000000_f_r.png,Clamiral
503_hisui,Hisui Admurai,Hisuian Samurott,https://www.pokewiki.de/images/3/32/Pokémonsprite_503a_HOME.png,https://www.pokewiki.de/images/1/18/Pokémonsprite_503a_Schillernd_HOME.png,Clamiral de hisui
504,Nagelotz,Patrat,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0504_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0504_000_mf_n_00000000_f_r.png,Ratentif
505,Kukmarda,Watchog,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0505_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0505_000_mf_n_00000000_f_r.png,Miradar
506,Yorkleff,Lillipup,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0506_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0506_000_mf_n_00000000_f_r.png,Ponchiot
507,Terribark,Herdier,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0507_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0507_000_mf_n_00000000_f_r.png,Ponchien
508,Bissbark,Stoutland,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0508_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0508_000_mf_n_00000000_f_r.png,Mastouffe
509,Felilou,Purrloin,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0509_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0509_000_mf_n_00000000_f_r.png,Chacripan
510,Kleoparda,Liepard,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0510_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0510_000_mf_n_00000000_f_r.png,Léopardus
511,Vegimak,Pansage,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0511_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0511_000_mf_n_00000000_f_r.png,Feuillajou
512,Vegichita,Simisage,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0512_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0512_000_mf_n_00000000_f_r.png,Feuiloutan
513,Grillmak,Pansear,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0513_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0513_000_mf_n_00000000_f_r.png,Flamajou
514,Grillchita,Simisear,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0514_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0514_000_mf_n_00000000_f_r.png,Flamoutan
515,Sodamak,Panpour,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0515_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0515_000_mf_n_00000000_f_r.png,Flotajou
516,Sodachita,Simipour,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0516_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0516_000_mf_n_00000000_f_r.png,Flotoutan
517,Somniam,Munna,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0517_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0517_000_mf_n_00000000_f_r.png,Munna
518,Somnivora,Musharna,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0518_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0518_000_mf_n_00000000_f_r.png,Mushana
519,Dusselgurr,Pidove,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0519_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0519_000_mf_n_00000000_f_r.png,Poichigeon
520,Navitaub,Tranquill,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0520_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0520_000_mf_n_00000000_f_r.png,Colombeau
521,Fassasnob,Unfezant,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_r.png,Déflaisan
521_m,Fassasnob ♂,Unfezant ♂,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_r.png,Déflaisan ♂
521_w,Fassasnob ♀,Unfezant ♀,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_fd_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_fd_n_00000000_f_r.png,Déflaisan ♀
522,Elezeba,Blitzle,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0522_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0522_000_mf_n_00000000_f_r.png,Zébibron
523,Zebritz,Zebstrika,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0523_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0523_000_mf_n_00000000_f_r.png,Zéblitz
524,Kiesling,Roggenrola,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0524_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0524_000_mf_n_00000000_f_r.png,Nodulithe
525,Sedimantur,Boldore,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0525_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0525_000_mf_n_00000000_f_r.png,Géolithe
526,Brockoloss,Gigalith,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0526_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0526_000_mf_n_00000000_f_r.png,Gigalithe
527,Fleknoil,Woobat,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0527_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0527_000_mf_n_00000000_f_r.png,Chovsourir
528,Fletiamo,Swoobat,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0528_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0528_000_mf_n_00000000_f_r.png,Rhinolove
529,Rotomurf,Drilbur,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0529_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0529_000_mf_n_00000000_f_r.png,Rototaupe
530,Stalobor,Excadrill,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0530_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0530_000_mf_n_00000000_f_r.png,Minotaupe
530_mega,Mega Stalobor,Mega Excadrill,https://media.bisafans.de/b7c173e//pokemon/artwork/530-mega.png,,Méga Minotaupe
531,Ohrdoch,Audino,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_000_mf_n_00000000_f_r.png,Nanméouïe
531_mega,Mega Ohrdoch,Mega Audino,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_001_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_001_mf_n_00000000_f_r.png,Méga Nanméouïe
532,Praktibalk,Timburr,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0532_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0532_000_mf_n_00000000_f_r.png,Charpenti
533,Strepoli,Gurdurr,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0533_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0533_000_mf_n_00000000_f_r.png,Ouvrifier
534,Meistagrif,Conkeldurr,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0534_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0534_000_mf_n_00000000_f_r.png,Bétochef
535,Schallquap,Tympole,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0535_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0535_000_mf_n_00000000_f_r.png,Tritonde
536,Mebrana,Palpitoad,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0536_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0536_000_mf_n_00000000_f_r.png,Batracné
537,Branawarz,Seismitoad,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0537_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0537_000_mf_n_00000000_f_r.png,Crapustule
538,Jiutesto,Throh,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0538_000_mo_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0538_000_mo_n_00000000_f_r.png,Judokrak
539,Karadonis,Sawk,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0539_000_mo_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0539_000_mo_n_00000000_f_r.png,Karaclée
540,Strawickl,Sewaddle,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0540_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0540_000_mf_n_00000000_f_r.png,Larveyette
541,Folikon,Swadloon,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0541_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0541_000_mf_n_00000000_f_r.png,Couverdure
542,Matrifol,Leavanny,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0542_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0542_000_mf_n_00000000_f_r.png,Manternel
543,Toxiped,Venipede,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0543_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0543_000_mf_n_00000000_f_r.png,Venipatte
544,Rollum,Whirlipede,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0544_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0544_000_mf_n_00000000_f_r.png,Scobolide
545,Cerapendra,Scolipede,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0545_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0545_000_mf_n_00000000_f_r.png,Brutapode
545_mega,Mega Cerapendra,Mega Scolipede,https://media.bisafans.de/b7c173e//pokemon/artwork/545-mega.png,,Méga Brutapode
546,Waumboll,Cottonee,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0546_000_mf_n_00000000_f_n.png,https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0546_000_mf_n_00000000_f_r.png,Doudouvet
